file_path,label,subject_name,timestamp,image_name,annotation_name,label_index,split,feature_000,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob__base\data\P192_OP156_2023_10_29_Experiment1\2023_10_29_14_34_03\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P192,2023_10_29_14_34_03,P192#2023_10_29_14_34_03#CSV5,csv_spectrum,0,train,1.9185959,1.9614214,2.034513,2.1389585,2.246982,2.3327525,2.406863,2.439468,2.4290009,2.389616,2.3413942,2.3377275,2.3842201,2.472103,2.5755124,2.578,2.4152622,2.1234488,1.8379977,1.6134734,1.4533675,1.338358,1.2516737,1.1858993,1.1379123,1.1005006,1.0709918,1.0465246,1.0255885,1.0082817,0.99248743,0.9763155,0.9578912,0.9355226,0.9124596,0.8896583,0.86608475,0.84346,0.8233986,0.8058537,0.7929652,0.78257,0.77310324,0.7658952,0.7594341,0.7548996,0.7548603,0.75702727,0.7600337,0.76363397,0.7675096,0.7703673,0.7687167,0.764817,0.7589923,0.753906,0.7506505,0.749,0.749,0.7504437,0.7536701,0.75781596,0.7626811,0.7680866,0.77441573,0.783268,0.79187095,0.79889715,0.8049584,0.81076264,0.81675154,0.82265174,0.82801986,0.8328272,0.83785665,0.8423982,0.8465313,0.85051966,0.85451025,0.85887605,0.86131144,0.8650061,0.86675924,0.8713833,0.87735605,0.8832228,0.89461744,0.91028047,0.9264765,0.9449849,0.969289,1.00299,1.0344949,1.0518439,1.0573518,1.0549531,1.0433725,1.0349214,1.0286376,1.0185871
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob__base\data\P192_OP156_2023_10_29_Experiment1\2023_10_29_14_34_33\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P192,2023_10_29_14_34_33,P192#2023_10_29_14_34_33#CSV1,csv_spectrum,0,train,0.14550993,0.13944502,0.12986045,0.11698775,0.105029054,0.09632009,0.08950652,0.08679844,0.0876015,0.09124918,0.09503497,0.095776565,0.09174356,0.08375528,0.076,0.076,0.08915751,0.119170845,0.15841359,0.19786793,0.23206094,0.26002535,0.28341773,0.30301964,0.3180353,0.3300234,0.33965302,0.3479755,0.3551849,0.36149547,0.36709213,0.37325463,0.3806411,0.38884163,0.39820355,0.40779996,0.4176867,0.4270113,0.4359678,0.44361264,0.4494185,0.4546027,0.45889473,0.4621445,0.4652481,0.46751213,0.46792305,0.46721047,0.46577382,0.4644003,0.46282452,0.4618051,0.46278822,0.4647562,0.46764326,0.4705732,0.47257382,0.4732608,0.4735484,0.4732075,0.47189352,0.47009072,0.46808925,0.46566975,0.4626829,0.45874602,0.45456862,0.4515132,0.44882122,0.44617867,0.44351763,0.44114053,0.43872422,0.43622488,0.43423435,0.43212575,0.43046504,0.42865968,0.42725164,0.42535985,0.42412114,0.42287683,0.42176545,0.419997,0.4171887,0.414449,0.40942213,0.40366513,0.39692843,0.38912296,0.37942114,0.3668493,0.35511357,0.34889585,0.34712714,0.34770828,0.35192397,0.35484564,0.35757443,0.3606144
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob__base\data\P192_OP156_2023_10_29_Experiment1\2023_10_29_14_34_33\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P192,2023_10_29_14_34_33,P192#2023_10_29_14_34_33#CSV5,csv_spectrum,0,train,1.927511,1.9700849,2.0412948,2.1456861,2.2535183,2.3400784,2.4134436,2.4441667,2.434957,2.3941612,2.3535104,2.3457372,2.3887582,2.479856,2.580917,2.5795913,2.4173508,2.1271973,1.842546,1.6201556,1.4607552,1.3469762,1.2608335,1.1939576,1.1455929,1.1085917,1.0798308,1.0556233,1.0351167,1.0175059,1.0021424,0.98549443,0.96589833,0.9445832,0.9207919,0.89697856,0.8730237,0.85094476,0.8301869,0.8128035,0.79980075,0.78833145,0.7789345,0.77187765,0.7651844,0.76032996,0.75945145,0.76097536,0.76405513,0.7670084,0.7704073,0.77261233,0.77048576,0.7662423,0.7600496,0.7538038,0.7495613,0.7481087,0.748,0.7482213,0.75100195,0.7548296,0.75909626,0.7642786,0.7707133,0.7792586,0.78840643,0.79515064,0.80113065,0.8070358,0.8130177,0.8183918,0.82388425,0.82959735,0.83417094,0.83903867,0.84288913,0.84709203,0.8503821,0.8548198,0.8577361,0.8606744,0.8633059,0.8675077,0.8742167,0.8808054,0.89300853,0.9071696,0.9239993,0.94385993,0.96910846,1.0028042,1.0353177,1.0529819,1.0580642,1.0563915,1.0443401,1.0360724,1.0284117,1.0199461
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob__base\data\P193_OP157_2023_10_30_Experiment1\2023_10_30_13_55_15\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P193,2023_10_30_13_55_15,P193#2023_10_30_13_55_15#CSV1,csv_spectrum,0,train,0.16195567,0.15795985,0.14984486,0.13765022,0.1261558,0.11778095,0.11095025,0.10806413,0.10894265,0.11182258,0.115616426,0.11574465,0.11134668,0.10297038,0.09490493,0.094317436,0.10649058,0.13477221,0.17420806,0.2143135,0.24934122,0.27763337,0.30171645,0.3210759,0.33583605,0.34713963,0.3561656,0.3636986,0.36981475,0.374905,0.37963086,0.38483658,0.39073807,0.39777273,0.4060337,0.41486055,0.4240467,0.43250746,0.44042945,0.44689018,0.4517098,0.4559105,0.4590956,0.4616623,0.4639728,0.465,0.46391892,0.46223655,0.46016306,0.45751846,0.4549232,0.4533028,0.45325035,0.45514056,0.45747775,0.45993686,0.4616086,0.46246636,0.46236312,0.46167743,0.4604985,0.4587068,0.45643026,0.45391178,0.450711,0.44661453,0.44241902,0.43901807,0.43640172,0.43378884,0.43127984,0.4286585,0.42608047,0.42365322,0.42147678,0.41929525,0.4171582,0.4152213,0.4132993,0.41143024,0.41002613,0.40866965,0.40727893,0.40521103,0.40235564,0.39872158,0.3932529,0.38662666,0.37924206,0.3714977,0.3611468,0.34772927,0.33544806,0.32883874,0.3277129,0.3282458,0.33101347,0.3339755,0.33595785,0.33934093
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob__base\data\P193_OP157_2023_10_30_Experiment1\2023_10_30_13_55_15\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P193,2023_10_30_13_55_15,P193#2023_10_30_13_55_15#CSV5,csv_spectrum,0,train,1.8204327,1.8454144,1.8981547,1.9830395,2.0702376,2.138929,2.1986732,2.2250304,2.2169337,2.1908417,2.1574774,2.1563687,2.195107,2.273314,2.3548796,2.361,2.2396986,2.0041695,1.747505,1.5403154,1.388933,1.2814538,1.1982677,1.1360778,1.0911322,1.0580282,1.0323596,1.0114298,0.994753,0.9810827,0.9685559,0.9549365,0.9397179,0.9218745,0.90131915,0.87981284,0.8579117,0.8381557,0.820005,0.80544233,0.7947153,0.7854588,0.77849674,0.7729217,0.7679293,0.766,0.7680454,0.7716785,0.77617437,0.7819381,0.7876266,0.7911949,0.79131067,0.78714895,0.782027,0.77666605,0.7730379,0.77118146,0.7714047,0.7728889,0.7754456,0.779344,0.7843194,0.7898524,0.7969289,0.80605936,0.8154978,0.82321465,0.82919204,0.83519745,0.8409981,0.8470948,0.8531271,0.85884,0.86399055,0.86917996,0.87428975,0.8789437,0.88358325,0.88811576,0.89153445,0.8948482,0.898257,0.9033473,0.91041887,0.9194919,0.9333024,0.9502957,0.96958053,0.9902127,1.0184708,1.056331,1.0922883,1.1121879,1.1156174,1.1139927,1.1055962,1.0966877,1.0907695,1.08075
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob__base\data\P193_OP157_2023_10_30_Experiment1\2023_10_30_13_55_45\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P193,2023_10_30_13_55_45,P193#2023_10_30_13_55_45#CSV1,csv_spectrum,0,train,0.15950368,0.1551572,0.14687905,0.1351839,0.124335304,0.11603412,0.10905674,0.106415495,0.10702655,0.11020187,0.11395094,0.11412667,0.109844714,0.101491705,0.09345785,0.093,0.10505846,0.13339666,0.1724278,0.21228616,0.24704194,0.2757069,0.29973954,0.318735,0.33355457,0.34514683,0.35414886,0.36167568,0.3681066,0.37285614,0.37765276,0.3827936,0.38875467,0.39611584,0.40416223,0.4129588,0.42202985,0.4307109,0.43867686,0.44507828,0.45010734,0.45401716,0.45736858,0.46006536,0.46241444,0.4635849,0.4626815,0.46062726,0.4586311,0.45613047,0.45348364,0.4518633,0.45213056,0.45382175,0.45643288,0.45896247,0.46059865,0.46172166,0.4616652,0.46073142,0.4596178,0.4579764,0.45578146,0.45315778,0.44993138,0.4459229,0.44162825,0.43824244,0.43554315,0.43286845,0.43018106,0.42776018,0.42504305,0.42257965,0.42023057,0.41809684,0.41608608,0.41394266,0.41196758,0.41008115,0.40856737,0.4071715,0.4059002,0.4037822,0.40094396,0.39712518,0.3915422,0.38487643,0.37736607,0.36922204,0.35890394,0.34576988,0.333668,0.32694572,0.32529506,0.32605326,0.32869875,0.33138248,0.33339489,0.33615136
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob__base\data\P193_OP157_2023_10_30_Experiment1\2023_10_30_13_55_45\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P193,2023_10_30_13_55_45,P193#2023_10_30_13_55_45#CSV5,csv_spectrum,0,train,1.8356882,1.8633165,1.9181459,2.0011191,2.084773,2.153871,2.215887,2.2404041,2.2346783,2.2054415,2.1719873,2.1704464,2.2086878,2.2877781,2.3702447,2.375,2.2532382,2.0144281,1.7577767,1.5498202,1.3981972,1.288417,1.2048414,1.1433952,1.0979488,1.0637853,1.0380379,1.0170074,0.99938273,0.98656267,0.97378016,0.9602594,0.94480675,0.9260486,0.905939,0.88440746,0.86267924,0.8423182,0.82399225,0.8095051,0.7982693,0.7896203,0.78226566,0.77638674,0.7712937,0.769,0.7707163,0.77516615,0.77950907,0.78497636,0.79079604,0.79437566,0.7937844,0.79005075,0.78431356,0.77878684,0.77522826,0.77279305,0.7729153,0.77494,0.77735996,0.7809377,0.7857418,0.7915149,0.79866016,0.8076092,0.81728685,0.824983,0.8311614,0.8373214,0.84354913,0.84919256,0.85556483,0.86137736,0.8669518,0.8720422,0.8768631,0.8820278,0.88681066,0.8914002,0.89509845,0.8985208,0.9016479,0.90687966,0.91393363,0.92350376,0.937662,0.95483303,0.9745396,0.9963571,1.0247005,1.0619818,1.0976088,1.1179612,1.1230226,1.1206944,1.1126136,1.104482,1.0984277,1.0901937
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob__base\data\P193_OP157_2023_10_30_Experiment1\2023_10_30_13_56_15\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P193,2023_10_30_13_56_15,P193#2023_10_30_13_56_15#CSV1,csv_spectrum,0,train,0.15945034,0.1554267,0.147156,0.13556711,0.124112815,0.115886815,0.10915667,0.106418416,0.107368626,0.11044119,0.11390413,0.114231914,0.10983368,0.101556055,0.09364283,0.09312774,0.105262004,0.13384844,0.1730285,0.21277814,0.24767742,0.27612516,0.30008954,0.31924948,0.33390468,0.34558228,0.3545692,0.36197966,0.3680955,0.37348852,0.3779813,0.38306522,0.389179,0.39644936,0.4044202,0.4135753,0.42239153,0.43122277,0.43911603,0.44588324,0.4507124,0.45468858,0.4581266,0.46082905,0.4632019,0.464,0.4634883,0.46158248,0.4594792,0.45690084,0.45439485,0.45281926,0.45306683,0.4549848,0.45753,0.46002597,0.46181095,0.46281642,0.4626895,0.46219346,0.46105745,0.45919314,0.45718768,0.45461628,0.45150322,0.44721448,0.44296458,0.43957412,0.43685952,0.43407434,0.43147424,0.42895362,0.42633212,0.42369142,0.42140234,0.41923752,0.4170507,0.41508296,0.41301888,0.41074073,0.40948102,0.40802747,0.40678418,0.4045385,0.40155667,0.3980208,0.39220828,0.38554463,0.37830463,0.36994183,0.3596386,0.34624887,0.33393365,0.3271796,0.3258879,0.32666034,0.32933682,0.33190745,0.33463514,0.33752018
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob__base\data\P193_OP157_2023_10_30_Experiment1\2023_10_30_13_56_15\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P193,2023_10_30_13_56_15,P193#2023_10_30_13_56_15#CSV5,csv_spectrum,0,train,1.8360227,1.8615811,1.916262,1.9982885,2.0865643,2.1551414,2.214971,2.2403767,2.2314873,2.203272,2.172398,2.1695247,2.2087882,2.2871444,2.3682673,2.373783,2.2513027,2.0110471,1.7542989,1.5475053,1.3956281,1.286901,1.2036744,1.1417824,1.0968997,1.0625246,1.0368518,1.0161673,0.9994129,0.98486805,0.9729105,0.95955,0.94371593,0.92520696,0.90530086,0.8829157,0.8618226,0.84113044,0.8229916,0.80769813,0.7969258,0.78814256,0.7806097,0.7747281,0.7695922,0.768,0.7689741,0.77309453,0.77766156,0.7832889,0.78878874,0.7922622,0.7917156,0.78749126,0.78191286,0.77647233,0.7725997,0.7704248,0.7706991,0.7717717,0.7742326,0.7782844,0.78266126,0.7883016,0.79517275,0.80471694,0.81426543,0.82194895,0.8281436,0.8345395,0.84054744,0.84640646,0.8525366,0.85874987,0.8641672,0.86931765,0.8745475,0.8792769,0.88426197,0.8897931,0.8928647,0.8964208,0.89947253,0.9050083,0.9124066,0.921251,0.93596226,0.9530983,0.9720555,0.9944095,1.0226556,1.0605975,1.096813,1.117246,1.1212019,1.1188344,1.1106743,1.1028991,1.0947145,1.08613
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_reperfusion30_0m\data\P188_OP152_2023_10_22_Experiment1\2023_10_22_15_05_30\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob_reperfusion,P188,2023_10_22_15_05_30,P188#2023_10_22_15_05_30#CSV1,csv_spectrum,1,train,0.11162296,0.10674365,0.09904346,0.08926298,0.08120881,0.07540379,0.07067478,0.06889458,0.06922659,0.07106019,0.07339209,0.07354858,0.07045038,0.06541592,0.060139287,0.06022875,0.06914005,0.0910741,0.123815075,0.1593772,0.19253895,0.22070564,0.24441898,0.26387745,0.27884772,0.29113653,0.30116197,0.3096568,0.31736803,0.3234427,0.32894358,0.33503112,0.3417996,0.34970376,0.3586126,0.36762318,0.3774589,0.38673714,0.39500603,0.40218845,0.40764007,0.41203737,0.41566145,0.4186532,0.42083767,0.422,0.42098597,0.4188229,0.41572243,0.4122339,0.40881047,0.40673304,0.40689442,0.40892187,0.41198274,0.41518593,0.41726887,0.4185247,0.41891232,0.4189002,0.4179962,0.4166706,0.41506052,0.41295025,0.4101097,0.40639266,0.40242103,0.3991437,0.39657366,0.39365777,0.39068452,0.38796788,0.3851012,0.382545,0.3801406,0.37775704,0.3755185,0.37325323,0.37116984,0.36900732,0.36755887,0.36565784,0.36424932,0.36185604,0.35908985,0.3559949,0.35074842,0.34442055,0.33750722,0.32915753,0.3194208,0.30722165,0.295226,0.28899068,0.28687435,0.28502202,0.28579235,0.28640527,0.2855984,0.28556216
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_reperfusion30_0m\data\P188_OP152_2023_10_22_Experiment1\2023_10_22_15_05_30\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob_reperfusion,P188,2023_10_22_15_05_30,P188#2023_10_22_15_05_30#CSV5,csv_spectrum,1,train,2.1926286,2.2373252,2.3121965,2.4161685,2.5107315,2.5848978,2.6496665,2.6751778,2.67037,2.644228,2.611939,2.6098092,2.6528466,2.7269897,2.811,2.8096054,2.671621,2.3960817,2.0889661,1.8364816,1.6474568,1.5109254,1.4088714,1.3322705,1.2770895,1.2339629,1.200107,1.1722907,1.1476932,1.1287333,1.111869,1.0935318,1.0735307,1.0506688,1.0255126,1.0006968,0.9742936,0.95001006,0.9288542,0.9108345,0.8973707,0.8866412,0.87788415,0.8707124,0.8655081,0.863,0.86515576,0.8703071,0.87773746,0.8861644,0.89450365,0.89959824,0.8992016,0.8942312,0.8867738,0.87902886,0.8740245,0.87101936,0.87009364,0.8701226,0.8722829,0.8754593,0.87933093,0.88442814,0.8913306,0.90043545,0.9102564,0.9184338,0.9248935,0.9322733,0.9398549,0.9468327,0.95424914,0.960909,0.9672141,0.973504,0.97944754,0.9854982,0.99109554,0.9969388,1.0008718,1.0060573,1.0099167,1.0165088,1.0241827,1.0328388,1.0476861,1.0658919,1.0861684,1.1112188,1.1412458,1.1801858,1.2200141,1.2413609,1.248711,1.2551888,1.2524898,1.2503475,1.2531687,1.2532955
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_reperfusion30_0m\data\P188_OP152_2023_10_22_Experiment1\2023_10_22_15_06_00\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob_reperfusion,P188,2023_10_22_15_06_00,P188#2023_10_22_15_06_00#CSV1,csv_spectrum,1,train,0.11807475,0.11357244,0.105403736,0.095084466,0.086319454,0.079744115,0.07487234,0.07277449,0.07343076,0.075730994,0.078580126,0.07885584,0.07556475,0.06981935,0.06421095,0.06426749,0.07453394,0.09919019,0.13559996,0.17392147,0.20830196,0.23716353,0.26124865,0.280614,0.29563308,0.3078363,0.3180259,0.32692638,0.3343428,0.34078676,0.34661955,0.35305735,0.36001584,0.3680572,0.37706107,0.38643736,0.39632732,0.4052814,0.41376963,0.42077994,0.42627883,0.43065986,0.43421528,0.4371138,0.43934572,0.44070616,0.4397914,0.43745205,0.4349917,0.431964,0.42926067,0.42733133,0.4275129,0.4294084,0.43190095,0.4347203,0.43660998,0.43800092,0.438117,0.43802667,0.4370828,0.43585446,0.4341792,0.4318925,0.4289264,0.42496037,0.4209771,0.41789603,0.41504183,0.41216612,0.40927926,0.40657094,0.40375108,0.4010867,0.39894107,0.39635777,0.39387894,0.39191705,0.3896966,0.38777184,0.3861784,0.38447312,0.38273948,0.38039166,0.37713245,0.3740732,0.36813402,0.36143866,0.35385942,0.34505773,0.33461282,0.32178056,0.30897462,0.30265093,0.30000344,0.29823634,0.29907632,0.29930672,0.29923546,0.29930076
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_reperfusion30_0m\data\P188_OP152_2023_10_22_Experiment1\2023_10_22_15_06_00\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob_reperfusion,P188,2023_10_22_15_06_00,P188#2023_10_22_15_06_00#CSV5,csv_spectrum,1,train,2.1364374,2.1753144,2.249957,2.3529897,2.4497004,2.5289323,2.5919707,2.6203897,2.6114123,2.5805678,2.5436366,2.540134,2.5827653,2.661844,2.7455814,2.7447014,2.5965006,2.3107162,1.9980463,1.7491515,1.5687665,1.4390054,1.3422827,1.2707753,1.2186362,1.1781871,1.1456225,1.1180203,1.0955884,1.0764984,1.0595275,1.0411247,1.0216073,0.99951696,0.9753481,0.9507855,0.9255149,0.9031736,0.88244593,0.8656453,0.8526616,0.8424367,0.83421487,0.82756174,0.82246864,0.81937695,0.8214547,0.8267882,0.83242834,0.839413,0.8456909,0.85019565,0.8497708,0.8453468,0.839559,0.8330524,0.82871497,0.8255343,0.8252693,0.8254755,0.8276326,0.8304469,0.83429796,0.8395785,0.84646994,0.8557593,0.86517686,0.8725226,0.87937593,0.8863288,0.8933576,0.8999969,0.90695673,0.9135777,0.91894156,0.925438,0.9317117,0.93670505,0.9423868,0.94733816,0.95145583,0.9558814,0.9604007,0.96655387,0.9751588,0.9833038,0.9993082,1.0176629,1.0388556,1.0640435,1.0947812,1.1338855,1.1744962,1.1951752,1.2039614,1.209869,1.2070565,1.2062864,1.2065245,1.2063063
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_reperfusion30_0m\data\P191_OP155_2023_10_28_Experiment1\2023_10_28_14_21_56\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob_reperfusion,P191,2023_10_28_14_21_56,P191#2023_10_28_14_21_56#CSV1,csv_spectrum,1,train,0.08166359,0.07449837,0.06616752,0.057576153,0.049889002,0.044882126,0.040873475,0.03883963,0.038919482,0.040116534,0.042032436,0.041724794,0.039494406,0.035957858,0.032293025,0.032945838,0.041209664,0.06145764,0.091685966,0.12387497,0.15258324,0.17697895,0.19755647,0.2138281,0.22657938,0.23708005,0.246269,0.25474453,0.26243395,0.26940212,0.2760443,0.28272197,0.2896775,0.29710552,0.30542463,0.3139065,0.32254192,0.33081922,0.33875093,0.34558314,0.35141674,0.35672283,0.36147934,0.3655968,0.3692592,0.3718419,0.3727031,0.37227648,0.37186077,0.37052253,0.3692261,0.36858293,0.36970535,0.3721474,0.37510565,0.3780008,0.37986025,0.38071772,0.38086233,0.38045213,0.3794857,0.3781759,0.3765337,0.37431926,0.37156788,0.3681359,0.36484134,0.3621162,0.35940078,0.3572677,0.3550089,0.35282397,0.35076788,0.34891945,0.34748006,0.3454065,0.34409612,0.34251264,0.34126642,0.33994862,0.33895022,0.33847263,0.33787623,0.33646682,0.33477685,0.3328304,0.3290151,0.32431418,0.3191501,0.31306645,0.30538726,0.29523718,0.2864705,0.2823125,0.2824133,0.28454387,0.28838906,0.29263416,0.29461366,0.29774338
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_reperfusion30_0m\data\P191_OP155_2023_10_28_Experiment1\2023_10_28_14_21_56\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob_reperfusion,P191,2023_10_28_14_21_56,P191#2023_10_28_14_21_56#CSV5,csv_spectrum,1,train,2.505147,2.596978,2.7155657,2.8546467,2.9979546,3.1037097,3.197274,3.2483141,3.2462559,3.2159667,3.1693137,3.1766598,3.2315962,3.3254077,3.432904,3.4128904,3.1890824,2.789407,2.389386,2.0884826,1.8800449,1.7317245,1.6217308,1.5425829,1.4846599,1.4393574,1.4013308,1.3674941,1.3377559,1.3115501,1.2871939,1.2632914,1.2389871,1.2136679,1.1860522,1.1586602,1.1315222,1.1061832,1.0824902,1.062522,1.0457824,1.0307962,1.0175503,1.0062242,0.9962564,0.9892865,0.98697317,0.98811847,0.98923576,0.992841,0.9963461,0.99808955,0.99504894,0.98846525,0.98054755,0.97285897,0.96795183,0.96569705,0.9653173,0.9663949,0.96893835,0.97239584,0.97674775,0.9826462,0.99002373,0.9993031,1.0082927,1.0157901,1.0233171,1.0292699,1.0356125,1.041786,1.0476305,1.0529141,1.057048,1.0630333,1.0668342,1.0714468,1.0750918,1.0789608,1.081902,1.083312,1.0850756,1.0892557,1.0942911,1.1001222,1.1116517,1.1260426,1.1420938,1.1613398,1.1861746,1.2199762,1.2501197,1.2647406,1.2643837,1.2568679,1.2434448,1.228832,1.2220904,1.2115233
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_reperfusion30_0m\data\P191_OP155_2023_10_28_Experiment1\2023_10_28_14_22_27\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob_reperfusion,P191,2023_10_28_14_22_27,P191#2023_10_28_14_22_27#CSV1,csv_spectrum,1,train,0.10660321,0.09935279,0.090163305,0.07938583,0.06993896,0.06345374,0.058416672,0.056286275,0.05706158,0.059177596,0.061897404,0.06168919,0.058605373,0.053154152,0.048046555,0.04919687,0.060842596,0.0868679,0.12287006,0.15819257,0.18751869,0.21117574,0.23089033,0.24655795,0.25860143,0.2685606,0.27751452,0.28582537,0.2935546,0.30087233,0.30767342,0.31462097,0.32181063,0.32959557,0.3380363,0.34623763,0.35472015,0.3629983,0.37060523,0.37744784,0.38310844,0.38817018,0.39242768,0.39632326,0.39950413,0.40178508,0.40208185,0.4020633,0.40181974,0.40146744,0.4007431,0.40084583,0.40198392,0.40434617,0.40690228,0.40952706,0.41155428,0.4126593,0.413,0.41264507,0.4118934,0.4108052,0.4093367,0.40727088,0.40438342,0.4006351,0.39700136,0.39396858,0.39160073,0.38916495,0.38697755,0.384865,0.38279802,0.38062716,0.3788786,0.37698442,0.375598,0.37371287,0.37221655,0.37057003,0.36965847,0.36867917,0.3675371,0.36576504,0.3631856,0.36006266,0.35511944,0.34842938,0.34070963,0.33294213,0.32270777,0.30980417,0.2982967,0.29262185,0.2918542,0.2933619,0.2966388,0.3006703,0.3025083,0.3055632
